fecha,CW(L/dia)
2017-05-28,0.24
2016-09-20,0.0
2017-01-11,0.0
2017-05-15,0.0
2016-12-07,0.0
2016-12-28,0.0
2017-07-24,0.0
2016-12-01,0.0
2017-08-02,0.0
2016-11-03,0.0
2016-07-03,0.0
2017-08-25,0.22880000000000109
2016-10-23,0.088
2016-08-28,0.049600000000000026
2017-07-01,0.0
2017-08-04,0.0
2017-07-10,0.0
2016-12-30,0.05919999999999999
2017-05-17,0.0
2016-10-30,0.11520000000000073
2016-06-06,0.37280000000000657
2016-11-28,0.0
2017-07-16,0.0
2017-03-03,0.049600000000000026
2017-01-26,0.012799999999999272
2016-10-27,0.0
2017-06-13,0.34720000000000073
2016-11-20,0.14560000000000003
2016-09-25,0.0
2016-08-10,0.0
2017-02-13,0.0
2017-09-08,0.0
2016-11-26,0.062400000000000094
2016-09-26,0.0
2016-11-04,0.0
2017-09-17,0.0
2017-05-03,0.0
2017-02-14,0.003199999999999818
2016-11-29,0.0
2016-07-23,0.0
2017-01-21,0.0
2017-04-29,0.0
2016-06-09,0.0
2017-04-26,0.0
2016-12-12,0.0
2017-03-19,0.006399999999999863
2017-03-13,0.0
2016-08-14,0.0
2017-05-07,0.033600000000000026
2017-04-24,0.0
2016-12-23,0.0
2017-04-20,0.016
2017-03-28,0.0
2016-09-08,0.0
2017-07-12,0.0
2017-01-28,0.0
2016-12-04,0.072
2017-08-10,0.0
2017-06-28,0.35520000000000435
2016-11-15,0.0
2017-09-30,0.0
2017-07-29,0.0
2016-08-30,0.16
2016-07-02,0.0
2017-02-15,0.0
2017-04-04,0.03679999999999996
2017-08-17,0.0
2016-07-20,0.12640000000000146
2017-02-20,0.0
2016-06-05,0.2975999999999949
2016-06-01,0.03679999999999927
2016-08-29,0.11520000000000005
2017-05-16,0.0
2016-11-19,0.030400000000000007
2017-09-04,0.12160000000000036
2016-12-15,0.0048000000000000004
2016-07-15,0.21920000000000073
2017-06-23,0.011200000000004366
2016-06-19,0.019200000000000727
2016-09-04,0.0
2017-04-25,0.0
2016-08-27,0.08320000000000005
2017-03-17,0.0
2016-12-16,0.028800000000000003
2016-11-22,0.017600000000000022
2017-04-07,0.0
2017-08-18,0.0
2017-07-14,0.0
2017-05-10,0.136
2016-12-19,0.004799999999999997
2017-01-07,0.0
2017-01-27,0.0
2017-04-12,0.0
2017-04-08,0.0016000000000001365
2017-10-07,0.019200000000000727
2017-01-04,0.0
2016-11-17,0.0
2016-09-13,0.0
2017-08-07,0.0
2016-06-08,0.0
2016-07-08,0.12319999999999982
2016-09-19,0.014400000000000001
2017-01-06,0.0
2016-06-10,0.0
2017-08-05,0.0
2016-08-26,0.024
2016-06-02,0.062400000000000545
2017-03-14,0.041600000000000026
2017-09-27,0.0
2017-10-10,0.017599999999998544
2017-05-02,0.1264
2017-07-30,0.0
2017-03-15,0.0
2017-07-18,0.0
2017-09-05,0.0
2017-08-27,0.24959999999999855
2017-04-05,0.008
2017-05-19,0.0
2017-10-13,0.01280000000000291
2017-03-18,0.0
2017-09-11,0.0031999999999989086
2017-04-28,0.0
2017-02-17,0.0
2016-11-09,0.0
2016-11-13,0.0
2017-01-10,0.0
2016-12-21,0.0
2017-07-17,0.0
2017-08-06,0.0
2017-05-23,0.0
2017-03-25,0.17280000000000006
2017-07-19,0.0
2016-12-22,0.0
2016-11-24,0.07040000000000003
2016-10-03,0.0
2017-04-11,0.0
2016-10-29,0.059199999999998906
2016-09-05,0.0
2016-09-14,0.15039999999999987
2016-11-23,0.016
2016-11-18,0.0
2017-02-01,0.030400000000000545
2017-04-14,0.152
2016-07-18,0.022399999999997817
2017-08-09,0.0
2017-09-03,0.224
2017-03-05,0.0
2017-03-04,0.0016000000000000228
2017-07-25,0.0
2017-08-14,0.0
2016-07-17,0.0
2017-05-20,0.0
2017-01-14,0.0
2017-06-22,0.22239999999999782
2017-10-08,0.08640000000000146
2017-01-12,0.0
2017-02-12,0.0
2016-12-11,0.0
2017-02-04,0.0
2016-12-13,0.0
